msm_id,target_anchor_prb_id,is_mesh,msm_type,af,succeed_count,fail_count,succeed_ratio
9181658,6291,False,http,4,69,1,0.9857142857142858
8937124,6291,True,http,4,675,9,0.9868421052631579
9181661,6291,False,http,6,14,1,0.9333333333333333
8937127,6291,True,http,6,576,64,0.9
9181657,6291,False,ping,4,71,1,0.9861111111111112
8937123,6291,True,ping,4,676,8,0.9883040935672515
9181660,6291,False,ping,6,14,1,0.9333333333333333
8937126,6291,True,ping,6,580,60,0.90625
9181656,6291,False,traceroute,4,71,0,1.0
8937122,6291,True,traceroute,4,674,10,0.9853801169590644
9181659,6291,False,traceroute,6,14,1,0.9333333333333333
8937125,6291,True,traceroute,6,579,60,0.9061032863849765
88853926,6447,False,http,4,16,326,0.04678362573099415
88756408,6447,True,http,4,8,1015,0.007820136852394917
88853925,6447,False,ping,4,342,0,1.0
88756407,6447,True,ping,4,921,102,0.9002932551319648
88853923,6447,False,traceroute,4,342,0,1.0
88756406,6447,True,traceroute,4,1014,9,0.9912023460410557
21330291,6546,False,http,4,6,119,0.048
21317904,6546,True,http,4,4,1010,0.0039447731755424065
21317919,6546,True,http,6,3,935,0.0031982942430703624
21330290,6546,False,ping,4,124,1,0.992
21317903,6546,True,ping,4,999,15,0.985207100591716
21330293,6546,False,ping,6,61,3,0.953125
21317918,6546,True,ping,6,853,86,0.9084132055378061
21330289,6546,False,traceroute,4,124,1,0.992
21317902,6546,True,traceroute,4,1003,11,0.9891518737672583
21330292,6546,False,traceroute,6,61,3,0.953125
21317917,6546,True,traceroute,6,858,80,0.9147121535181236
23157046,6642,False,ping,4,27,0,1.0
23154956,6642,True,ping,4,947,9,0.9905857740585774
23157049,6642,False,ping,6,19,4,0.8260869565217391
23154967,6642,True,ping,6,817,75,0.9159192825112108
23157045,6642,False,traceroute,4,27,0,1.0
23154955,6642,True,traceroute,4,948,8,0.9916317991631799
23157048,6642,False,traceroute,6,20,3,0.8695652173913043
23154966,6642,True,traceroute,6,814,77,0.9135802469135802
26502737,6831,False,ping,4,30,0,1.0
26502094,6831,True,ping,4,967,10,0.9897645854657113
26502736,6831,False,traceroute,4,30,0,1.0
26502093,6831,True,traceroute,4,964,13,0.9866939611054247
26625829,6839,False,http,4,45,0,1.0
26625483,6839,True,http,4,970,17,0.9827760891590679
26625832,6839,False,http,6,26,6,0.8125
