msm_id,target_anchor_prb_id,is_mesh,msm_type,af,succeed_count,fail_count,succeed_ratio
9180838,6117,False,ping,6,45,4,0.9183673469387755
1906515,6117,True,ping,6,502,55,0.9012567324955116
9180837,6117,False,traceroute,6,45,4,0.9183673469387755
1906514,6117,True,traceroute,6,501,56,0.8994614003590664
9181658,6291,False,http,4,188,1,0.9947089947089947
8937124,6291,True,http,4,693,10,0.9857752489331437
9181661,6291,False,http,6,39,1,0.975
8937127,6291,True,http,6,588,66,0.8990825688073395
9181657,6291,False,ping,4,190,1,0.9947643979057592
8937123,6291,True,ping,4,692,11,0.984352773826458
9181660,6291,False,ping,6,40,0,1.0
8937126,6291,True,ping,6,594,60,0.908256880733945
9181656,6291,False,traceroute,4,190,0,1.0
8937122,6291,True,traceroute,4,692,11,0.984352773826458
9181659,6291,False,traceroute,6,40,0,1.0
8937125,6291,True,traceroute,6,593,61,0.9067278287461774
15698386,6386,False,http,4,108,0,1.0
15698371,6386,True,http,4,662,8,0.9880597014925373
15698389,6386,False,http,6,62,2,0.96875
15698374,6386,True,http,6,555,68,0.8908507223113965
15698385,6386,False,ping,4,105,2,0.9813084112149533
15698370,6386,True,ping,4,662,8,0.9880597014925373
15698388,6386,False,ping,6,63,1,0.984375
15698373,6386,True,ping,6,557,66,0.8940609951845907
15698384,6386,False,traceroute,4,106,2,0.9814814814814815
15698369,6386,True,traceroute,4,661,9,0.9865671641791045
15698387,6386,False,traceroute,6,63,1,0.984375
15698372,6386,True,traceroute,6,558,65,0.8956661316211878
16581672,6406,False,http,4,82,0,1.0
16581573,6406,True,http,4,905,17,0.9815618221258134
16581678,6406,False,http,6,24,9,0.7272727272727273
16581576,6406,True,http,6,524,331,0.6128654970760234
16581671,6406,False,ping,4,82,0,1.0
16581572,6406,True,ping,4,909,13,0.9859002169197397
16581677,6406,False,ping,6,31,2,0.9393939393939394
16581575,6406,True,ping,6,775,80,0.9064327485380117
16581670,6406,False,traceroute,4,79,3,0.9634146341463414
16581571,6406,True,traceroute,4,909,13,0.9859002169197397
16581676,6406,False,traceroute,6,31,2,0.9393939393939394
16581574,6406,True,traceroute,6,775,80,0.9064327485380117
23188924,6654,False,ping,4,143,0,1.0
23184706,6654,True,ping,4,638,8,0.9876160990712074
23188923,6654,False,traceroute,4,143,0,1.0
23184705,6654,True,traceroute,4,639,7,0.9891640866873065
24638819,6765,False,ping,4,152,2,0.987012987012987
24635474,6765,True,ping,4,620,7,0.988835725677831
24638823,6765,False,ping,6,97,11,0.8981481481481481
24635477,6765,True,ping,6,530,54,0.9075342465753424
24638818,6765,False,traceroute,4,151,3,0.9805194805194806
24635473,6765,True,traceroute,4,620,7,0.988835725677831
24638822,6765,False,traceroute,6,95,13,0.8796296296296297
24635476,6765,True,traceroute,6,530,54,0.9075342465753424
26625829,6839,False,http,4,146,4,0.9733333333333334
26625483,6839,True,http,4,935,18,0.9811122770199371
26625832,6839,False,http,6,111,10,0.9173553719008265
26625486,6839,True,http,6,806,77,0.912797281993205
26625828,6839,False,ping,4,150,1,0.9933774834437086
26625482,6839,True,ping,4,940,13,0.9863588667366212
26625831,6839,False,ping,6,113,9,0.9262295081967213
26625485,6839,True,ping,6,812,71,0.9195922989807475
26625827,6839,False,traceroute,4,149,2,0.9867549668874173
26625481,6839,True,traceroute,4,939,14,0.9853095487932844
26625830,6839,False,traceroute,6,113,9,0.9262295081967213
26625484,6839,True,traceroute,6,811,72,0.9184597961494904
28375514,6912,False,ping,4,175,0,1.0
28375328,6912,True,ping,4,637,8,0.9875968992248062
28375513,6912,False,traceroute,4,174,1,0.9942857142857143
28375327,6912,True,traceroute,4,637,8,0.9875968992248062
29492755,6961,False,ping,4,26,111,0.1897810218978102
29492562,6961,True,ping,4,21,676,0.03012912482065997
29492754,6961,False,traceroute,4,39,97,0.2867647058823529
29492561,6961,True,traceroute,4,84,613,0.12051649928263988
31958614,7029,False,ping,4,122,2,0.9838709677419355
31958502,7029,True,ping,4,679,8,0.9883551673944687
31958613,7029,False,traceroute,4,122,2,0.9838709677419355
31958501,7029,True,traceroute,4,679,8,0.9883551673944687
88122778,7046,True,ping,4,770,12,0.9846547314578005
88122777,7046,True,traceroute,4,769,13,0.9833759590792839
34761881,7059,False,ping,4,163,1,0.9939024390243902
34761154,7059,True,ping,4,641,8,0.987673343605547
34761880,7059,False,traceroute,4,162,2,0.9878048780487805
34761153,7059,True,traceroute,4,641,8,0.987673343605547
54512531,7228,False,ping,4,207,3,0.9857142857142858
54505585,7228,True,ping,4,592,8,0.9866666666666667
54512530,7228,False,traceroute,4,205,5,0.9761904761904762
54505584,7228,True,traceroute,4,592,8,0.9866666666666667
54527100,7229,False,ping,4,200,1,0.9950248756218906
54518944,7229,True,ping,4,593,7,0.9883333333333333
54527099,7229,False,traceroute,4,198,3,0.9850746268656716
54518943,7229,True,traceroute,4,593,7,0.9883333333333333
56943908,7237,False,ping,4,211,3,0.985981308411215
56932486,7237,True,ping,4,584,9,0.984822934232715
56943907,7237,False,traceroute,4,210,4,0.9813084112149533
56932485,7237,True,traceroute,4,586,7,0.9881956155143339
57659789,7243,False,ping,4,208,1,0.9952153110047847
57657337,7243,True,ping,4,701,9,0.9873239436619718
57659788,7243,False,traceroute,4,207,2,0.9904306220095693
57657336,7243,True,traceroute,4,701,9,0.9873239436619718
57753311,7246,False,http,4,211,3,0.985981308411215
57753313,7246,False,http,4,212,2,0.9906542056074766
57749935,7246,True,http,4,787,12,0.9849812265331664
57753317,7246,False,http,6,162,15,0.9152542372881356
57753320,7246,False,http,6,163,14,0.9209039548022598
57749941,7246,True,http,6,674,70,0.9059139784946236
57753310,7246,False,ping,4,212,2,0.9906542056074766
57753312,7246,False,ping,4,212,2,0.9906542056074766
57749934,7246,True,ping,4,788,11,0.986232790988736
57753316,7246,False,ping,6,162,15,0.9152542372881356
57753319,7246,False,ping,6,162,15,0.9152542372881356
57749940,7246,True,ping,6,677,67,0.9099462365591398
57753309,7246,False,traceroute,4,211,3,0.985981308411215
57749933,7246,True,traceroute,4,788,11,0.986232790988736
57753315,7246,False,traceroute,6,162,15,0.9152542372881356
57753318,7246,False,traceroute,6,162,15,0.9152542372881356
57749939,7246,True,traceroute,6,678,66,0.9112903225806451
58389314,7252,False,ping,4,205,3,0.9855769230769231
58386379,7252,True,ping,4,598,7,0.9884297520661157
58389313,7252,False,traceroute,4,205,3,0.9855769230769231
58386378,7252,True,traceroute,4,599,6,0.9900826446280991
59746683,7259,False,ping,4,229,2,0.9913419913419913
59740247,7259,True,ping,4,584,8,0.9864864864864865
59746682,7259,False,traceroute,4,229,2,0.9913419913419913
59740246,7259,True,traceroute,4,584,8,0.9864864864864865
61362696,7264,False,ping,6,186,17,0.916256157635468
61355812,7264,True,ping,6,767,73,0.9130952380952381
61362695,7264,False,traceroute,6,187,16,0.9211822660098522
61355811,7264,True,traceroute,6,764,76,0.9095238095238095
63598164,7288,False,ping,6,341,26,0.9291553133514986
63586618,7288,True,ping,6,832,80,0.9122807017543859
63598163,7288,False,traceroute,6,341,26,0.9291553133514986
63586617,7288,True,traceroute,6,831,81,0.9111842105263158
64829579,7301,False,http,4,202,8,0.9619047619047619
64829582,7301,False,http,4,201,9,0.9571428571428572
64825911,7301,True,http,4,701,10,0.9859353023909986
64829585,7301,False,http,6,133,19,0.875
64829588,7301,False,http,6,133,19,0.875
64825916,7301,True,http,6,592,71,0.8929110105580694
64829578,7301,False,ping,4,9,201,0.04285714285714286
64829581,7301,False,ping,4,9,201,0.04285714285714286
64825910,7301,True,ping,4,482,229,0.6779184247538678
64829584,7301,False,ping,6,7,145,0.046052631578947366
64829587,7301,False,ping,6,7,145,0.046052631578947366
64825915,7301,True,ping,6,595,68,0.8974358974358975
64829577,7301,False,traceroute,4,201,9,0.9571428571428572
64829580,7301,False,traceroute,4,202,8,0.9619047619047619
64825909,7301,True,traceroute,4,702,9,0.9873417721518988
64829583,7301,False,traceroute,6,133,19,0.875
64829586,7301,False,traceroute,6,134,18,0.881578947368421
64825914,7301,True,traceroute,6,595,68,0.8974358974358975
66434333,7311,False,ping,4,225,1,0.995575221238938
66431324,7311,True,ping,4,705,9,0.9873949579831933
66434332,7311,False,traceroute,4,225,1,0.995575221238938
66431323,7311,True,traceroute,4,705,9,0.9873949579831933
66443322,7312,False,ping,4,211,2,0.9906103286384976
66439932,7312,True,ping,4,624,7,0.9889064976228209
66443321,7312,False,traceroute,4,211,2,0.9906103286384976
66439931,7312,True,traceroute,4,624,7,0.9889064976228209
68820362,7332,False,http,4,4,215,0.0182648401826484
68818798,7332,True,http,4,5,983,0.005060728744939271
68820365,7332,False,http,6,4,187,0.020942408376963352
68818805,7332,True,http,6,5,912,0.0054525627044711015
68820361,7332,False,ping,4,4,215,0.0182648401826484
68818797,7332,True,ping,4,5,983,0.005060728744939271
68820364,7332,False,ping,6,4,187,0.020942408376963352
68818804,7332,True,ping,6,5,912,0.0054525627044711015
68820360,7332,False,traceroute,4,4,215,0.0182648401826484
68818796,7332,True,traceroute,4,5,983,0.005060728744939271
68820363,7332,False,traceroute,6,4,187,0.020942408376963352
68818803,7332,True,traceroute,6,5,912,0.0054525627044711015
79926160,7382,False,ping,4,248,1,0.9959839357429718
79918101,7382,True,ping,4,670,9,0.9867452135493373
79926159,7382,False,traceroute,4,249,0,1.0
79918100,7382,True,traceroute,4,670,9,0.9867452135493373
84854613,7438,False,ping,4,108,3,0.972972972972973
84853173,7438,True,ping,4,836,11,0.987012987012987
84854616,7438,False,ping,6,85,15,0.85
84853177,7438,True,ping,6,715,69,0.9119897959183674
84854612,7438,False,traceroute,4,107,4,0.963963963963964
84853172,7438,True,traceroute,4,836,11,0.987012987012987
84854615,7438,False,traceroute,6,83,17,0.83
84853176,7438,True,traceroute,6,715,69,0.9119897959183674
86324311,7469,False,ping,4,124,1,0.992
86322689,7469,True,ping,4,848,10,0.9883449883449883
86324310,7469,False,traceroute,4,125,1,0.9920634920634921
86322688,7469,True,traceroute,4,848,10,0.9883449883449883
86865106,7475,False,http,4,5,116,0.04132231404958678
86862450,7475,True,http,4,8,983,0.008072653884964682
86862453,7475,True,http,6,6,914,0.006521739130434782
86865105,7475,False,ping,4,5,116,0.04132231404958678
86862449,7475,True,ping,4,7,984,0.007063572149344097
86865108,7475,False,ping,6,4,103,0.037383177570093455
86862452,7475,True,ping,6,5,915,0.005434782608695652
86865104,7475,False,traceroute,4,4,117,0.03305785123966942
86862448,7475,True,traceroute,4,7,984,0.007063572149344097
86865107,7475,False,traceroute,6,3,104,0.028037383177570093
86862451,7475,True,traceroute,6,5,915,0.005434782608695652
97368864,7516,False,http,4,126,0,1.0
97360440,7516,True,http,4,943,16,0.9833159541188738
97368863,7516,False,ping,4,123,3,0.9761904761904762
97360439,7516,True,ping,4,944,15,0.9843587069864442
97368861,7516,False,traceroute,4,122,4,0.9682539682539683
97360438,7516,True,traceroute,4,944,15,0.9843587069864442
112485727,7571,False,ping,4,171,4,0.9771428571428571
112468259,7571,True,ping,4,869,15,0.9830316742081447
112485726,7571,False,traceroute,4,171,4,0.9771428571428571
112468258,7571,True,traceroute,4,869,15,0.9830316742081447
112589302,7575,False,ping,4,161,2,0.9877300613496932
112581077,7575,True,ping,4,840,10,0.9882352941176471
112589301,7575,False,traceroute,4,161,2,0.9877300613496932
112581076,7575,True,traceroute,4,840,10,0.9882352941176471
131364226,7620,False,http,4,4,146,0.02666666666666667
131355958,7620,True,http,4,4,990,0.004024144869215292
131364592,7620,False,http,6,4,140,0.027777777777777776
131356231,7620,True,http,6,3,922,0.003243243243243243
131364225,7620,False,ping,4,4,146,0.02666666666666667
131355957,7620,True,ping,4,3,991,0.0030181086519114686
131364590,7620,False,ping,6,5,139,0.034722222222222224
131356229,7620,True,ping,6,3,922,0.003243243243243243
131364224,7620,False,traceroute,4,4,146,0.02666666666666667
131355956,7620,True,traceroute,4,3,991,0.0030181086519114686
131364589,7620,False,traceroute,6,4,140,0.027777777777777776
131356228,7620,True,traceroute,6,3,922,0.003243243243243243
139870867,7651,False,ping,4,166,0,1.0
139868021,7651,True,ping,4,979,14,0.9859013091641491
139870870,7651,False,ping,6,136,26,0.8395061728395061
139868032,7651,True,ping,6,734,191,0.7935135135135135
139870866,7651,False,traceroute,4,166,0,1.0
139868020,7651,True,traceroute,4,980,13,0.9869083585095669
139870869,7651,False,traceroute,6,136,26,0.8395061728395061
139868031,7651,True,traceroute,6,734,191,0.7935135135135135
151690866,7697,False,http,4,187,3,0.9842105263157894
151687426,7697,True,http,4,968,14,0.9857433808553971
151690873,7697,False,http,6,163,21,0.8858695652173914
151687451,7697,True,http,6,831,84,0.9081967213114754
151690865,7697,False,ping,4,188,2,0.9894736842105263
151687424,7697,True,ping,4,970,12,0.9877800407331976
151690872,7697,False,ping,6,167,17,0.907608695652174
151687450,7697,True,ping,6,830,85,0.907103825136612
151690864,7697,False,traceroute,4,188,2,0.9894736842105263
151687423,7697,True,traceroute,4,970,12,0.9877800407331976
151690871,7697,False,traceroute,6,166,18,0.9021739130434783
151687449,7697,True,traceroute,6,832,83,0.9092896174863389
156235149,7709,False,http,4,7,172,0.03910614525139665
156227063,7709,True,http,4,4,990,0.004024144869215292
156235153,7709,False,http,6,5,170,0.02857142857142857
156235148,7709,False,ping,4,8,171,0.0446927374301676
156227062,7709,True,ping,4,4,990,0.004024144869215292
156235152,7709,False,ping,6,5,170,0.02857142857142857
156235147,7709,False,traceroute,4,8,171,0.0446927374301676
156227061,7709,True,traceroute,4,4,990,0.004024144869215292
156235151,7709,False,traceroute,6,5,170,0.02857142857142857
160209000,7730,False,http,4,9,182,0.04712041884816754
160208096,7730,True,http,4,6,987,0.006042296072507553
160208999,7730,False,ping,4,11,181,0.057291666666666664
160208095,7730,True,ping,4,5,988,0.005035246727089627
160208998,7730,False,traceroute,4,11,181,0.057291666666666664
160208094,7730,True,traceroute,4,5,988,0.005035246727089627
