msm_id,target_anchor_prb_id,is_mesh,msm_type,af,succeed_count,fail_count,succeed_ratio
10509998,6323,False,http,6,1,16,0.058823529411764705
10509915,6323,True,http,6,1,800,0.0012484394506866417
10509997,6323,False,ping,6,1,16,0.058823529411764705
10509914,6323,True,ping,6,2,800,0.0024937655860349127
10509996,6323,False,traceroute,6,1,16,0.058823529411764705
10509913,6323,True,traceroute,6,2,800,0.0024937655860349127
10684237,6331,False,ping,4,0,81,0.0
10684223,6331,True,ping,4,2,872,0.002288329519450801
10684236,6331,False,traceroute,4,0,81,0.0
10684222,6331,True,traceroute,4,2,872,0.002288329519450801
11445107,6336,False,http,6,1,40,0.024390243902439025
11445100,6336,True,http,6,1,802,0.0012453300124533001
11445106,6336,False,ping,6,1,40,0.024390243902439025
11445099,6336,True,ping,6,2,801,0.0024906600249066002
11445105,6336,False,traceroute,6,1,40,0.024390243902439025
11445098,6336,True,traceroute,6,2,801,0.0024906600249066002
14909407,6372,False,ping,4,1,107,0.009259259259259259
14909398,6372,True,ping,4,2,873,0.002285714285714286
14909406,6372,False,traceroute,4,1,107,0.009259259259259259
14909397,6372,True,traceroute,4,2,873,0.002285714285714286
88607601,6373,False,http,4,1,0,1.0
88607604,6373,False,http,6,1,0,1.0
88607600,6373,False,ping,4,1,0,1.0
88607603,6373,False,ping,6,1,0,1.0
88607599,6373,False,traceroute,4,1,0,1.0
88607602,6373,False,traceroute,6,1,0,1.0
88665929,6425,False,ping,6,1,156,0.006369426751592357
88535121,6425,True,ping,6,2,808,0.0024691358024691358
88665928,6425,False,traceroute,6,1,156,0.006369426751592357
88535120,6425,True,traceroute,6,2,808,0.0024691358024691358
18085454,6438,False,http,6,1,24,0.04
18085290,6438,True,http,6,1,802,0.0012453300124533001
18085453,6438,False,ping,6,1,24,0.04
18085289,6438,True,ping,6,2,801,0.0024906600249066002
18085452,6438,False,traceroute,6,1,24,0.04
18085288,6438,True,traceroute,6,2,801,0.0024906600249066002
88853926,6447,False,http,4,1,0,1.0
88853925,6447,False,ping,4,1,0,1.0
88853923,6447,False,traceroute,4,1,0,1.0
18392225,6448,False,http,4,1,128,0.007751937984496124
18392132,6448,True,http,4,1,874,0.001142857142857143
18392224,6448,False,ping,4,1,128,0.007751937984496124
18392130,6448,True,ping,4,2,873,0.002285714285714286
18392223,6448,False,traceroute,4,1,128,0.007751937984496124
18392129,6448,True,traceroute,4,2,873,0.002285714285714286
20741327,6475,False,http,6,1,0,1.0
20741326,6475,False,ping,6,1,0,1.0
20741325,6475,False,traceroute,6,1,0,1.0
86247159,6492,False,http,4,1,0,1.0
86247158,6492,False,ping,4,1,0,1.0
86247157,6492,False,traceroute,4,1,0,1.0
22597187,6508,False,http,4,1,0,1.0
22597186,6508,False,ping,4,1,0,1.0
22597185,6508,False,traceroute,4,1,0,1.0
19949006,6513,False,http,4,0,149,0.0
19948895,6513,True,http,4,0,875,0.0
19949005,6513,False,ping,4,0,149,0.0
19948894,6513,True,ping,4,1,874,0.001142857142857143
19949004,6513,False,traceroute,4,0,149,0.0
19948893,6513,True,traceroute,4,1,874,0.001142857142857143
20309821,6517,False,http,6,1,21,0.045454545454545456
20309430,6517,True,http,6,1,801,0.0012468827930174563
20309820,6517,False,ping,6,1,21,0.045454545454545456
20309429,6517,True,ping,6,2,801,0.0024906600249066002
20309819,6517,False,traceroute,6,1,21,0.045454545454545456
20309428,6517,True,traceroute,6,2,801,0.0024906600249066002
20353682,6518,False,http,6,1,32,0.030303030303030304
20353532,6518,True,http,6,1,801,0.0012468827930174563
20353681,6518,False,ping,6,1,32,0.030303030303030304
20353531,6518,True,ping,6,2,801,0.0024906600249066002
20353680,6518,False,traceroute,6,1,32,0.030303030303030304
20353530,6518,True,traceroute,6,2,801,0.0024906600249066002
88739287,6521,False,http,4,1,0,1.0
88739322,6521,False,http,6,1,0,1.0
88739286,6521,False,ping,4,1,0,1.0
88739321,6521,False,ping,6,1,0,1.0
88739285,6521,False,traceroute,4,1,0,1.0
88739319,6521,False,traceroute,6,1,0,1.0
20389586,6523,False,http,6,1,28,0.034482758620689655
20389540,6523,True,http,6,1,802,0.0012453300124533001
20389585,6523,False,ping,6,1,29,0.03333333333333333
20389539,6523,True,ping,6,2,801,0.0024906600249066002
20389584,6523,False,traceroute,6,1,29,0.03333333333333333
20389538,6523,True,traceroute,6,2,801,0.0024906600249066002
20404938,6525,False,http,6,1,30,0.03225806451612903
20404906,6525,True,http,6,1,802,0.0012453300124533001
20404937,6525,False,ping,6,1,30,0.03225806451612903
20404905,6525,True,ping,6,2,801,0.0024906600249066002
20404936,6525,False,traceroute,6,1,30,0.03225806451612903
20404904,6525,True,traceroute,6,2,801,0.0024906600249066002
20937927,6540,False,http,6,1,54,0.01818181818181818
20937763,6540,True,http,6,1,802,0.0012453300124533001
20937926,6540,False,ping,6,1,54,0.01818181818181818
20937762,6540,True,ping,6,2,801,0.0024906600249066002
20937925,6540,False,traceroute,6,1,54,0.01818181818181818
20937761,6540,True,traceroute,6,2,801,0.0024906600249066002
88140625,6543,False,http,4,1,0,1.0
88122966,6543,True,http,4,2,880,0.0022675736961451248
88140685,6543,False,http,6,1,0,1.0
88140624,6543,False,ping,4,1,0,1.0
88140684,6543,False,ping,6,1,0,1.0
88140623,6543,False,traceroute,4,1,0,1.0
88140683,6543,False,traceroute,6,1,0,1.0
