msm_id,target_anchor_prb_id,is_mesh,msm_type,af,succeed_count,fail_count,succeed_ratio
17576042,0,False,http,4,0,38,0.0
23178658,0,False,http,4,0,42,0.0
31337209,0,False,http,4,0,40,0.0
61414253,0,False,http,4,0,42,0.0
102389803,0,False,http,4,0,71,0.0
203911757,0,False,http,4,83,0,1.0
209666741,0,False,http,4,5,0,1.0
209710221,0,False,http,4,3,0,1.0
210280443,0,False,http,4,2,0,1.0
17575883,0,True,http,4,0,972,0.0
23175070,0,True,http,4,0,656,0.0
31336220,0,True,http,4,0,665,0.0
61408511,0,True,http,4,0,714,0.0
102380289,0,True,http,4,0,979,0.0
203894196,0,True,http,4,1008,14,0.9863013698630136
207574810,0,True,http,4,3,1019,0.0029354207436399216
209654487,0,True,http,4,1005,16,0.9843290891283056
209696741,0,True,http,4,648,373,0.6346718903036239
210271666,0,True,http,4,1008,12,0.9882352941176471
17576045,0,False,http,6,0,12,0.0
61414256,0,False,http,6,0,32,0.0
203911762,0,False,http,6,94,4,0.9591836734693877
209666754,0,False,http,6,1,0,1.0
209710228,0,False,http,6,5,0,1.0
210280477,0,False,http,6,1,0,1.0
17575887,0,True,http,6,0,905,0.0
61408515,0,True,http,6,0,669,0.0
203894262,0,True,http,6,856,96,0.8991596638655462
207574915,0,True,http,6,3,949,0.0031512605042016808
209654510,0,True,http,6,858,93,0.9022082018927445
209696756,0,True,http,6,861,90,0.9053627760252366
210271739,0,True,http,6,858,92,0.9031578947368422
17576041,0,False,ping,4,35,3,0.9210526315789473
23178657,0,False,ping,4,0,42,0.0
31337208,0,False,ping,4,0,40,0.0
61414252,0,False,ping,4,41,1,0.9761904761904762
102389802,0,False,ping,4,72,1,0.9863013698630136
203911756,0,False,ping,4,83,0,1.0
209666740,0,False,ping,4,5,0,1.0
209710220,0,False,ping,4,3,0,1.0
210280442,0,False,ping,4,2,0,1.0
17575882,0,True,ping,4,957,16,0.9835560123329907
23175069,0,True,ping,4,0,656,0.0
31336219,0,True,ping,4,0,665,0.0
61408510,0,True,ping,4,697,17,0.9761904761904762
102380288,0,True,ping,4,966,14,0.9857142857142858
203894195,0,True,ping,4,1006,16,0.9843444227005871
207574808,0,True,ping,4,3,1019,0.0029354207436399216
209654486,0,True,ping,4,1005,16,0.9843290891283056
209696740,0,True,ping,4,1001,20,0.980411361410382
210271665,0,True,ping,4,1005,15,0.9852941176470589
17576044,0,False,ping,6,11,1,0.9166666666666666
61414255,0,False,ping,6,0,32,0.0
203911761,0,False,ping,6,94,4,0.9591836734693877
209666753,0,False,ping,6,1,0,1.0
209710227,0,False,ping,6,5,0,1.0
210280475,0,False,ping,6,1,0,1.0
17575886,0,True,ping,6,835,70,0.9226519337016574
61408514,0,True,ping,6,0,670,0.0
203894261,0,True,ping,6,863,89,0.9065126050420168
207574914,0,True,ping,6,3,949,0.0031512605042016808
209654509,0,True,ping,6,856,95,0.900105152471083
209696754,0,True,ping,6,863,88,0.907465825446898
210271738,0,True,ping,6,861,89,0.9063157894736842
17576040,0,False,traceroute,4,35,3,0.9210526315789473
23178656,0,False,traceroute,4,0,42,0.0
31337207,0,False,traceroute,4,0,40,0.0
61414251,0,False,traceroute,4,41,1,0.9761904761904762
102389801,0,False,traceroute,4,71,1,0.9861111111111112
203911755,0,False,traceroute,4,83,0,1.0
209666739,0,False,traceroute,4,5,0,1.0
209710219,0,False,traceroute,4,3,0,1.0
210280440,0,False,traceroute,4,2,0,1.0
17575881,0,True,traceroute,4,956,17,0.9825282631038027
23175068,0,True,traceroute,4,0,656,0.0
31336218,0,True,traceroute,4,0,665,0.0
61408509,0,True,traceroute,4,698,15,0.9789621318373072
102380286,0,True,traceroute,4,966,14,0.9857142857142858
203894194,0,True,traceroute,4,1006,16,0.9843444227005871
207574806,0,True,traceroute,4,3,1019,0.0029354207436399216
209654485,0,True,traceroute,4,1007,14,0.9862879529872673
209696739,0,True,traceroute,4,1000,21,0.9794319294809011
210271664,0,True,traceroute,4,1008,12,0.9882352941176471
17576043,0,False,traceroute,6,11,1,0.9166666666666666
61414254,0,False,traceroute,6,0,32,0.0
203911760,0,False,traceroute,6,92,6,0.9387755102040817
209666752,0,False,traceroute,6,1,0,1.0
209710226,0,False,traceroute,6,5,0,1.0
210280473,0,False,traceroute,6,1,0,1.0
17575885,0,True,traceroute,6,833,71,0.9214601769911505
61408513,0,True,traceroute,6,0,669,0.0
203894260,0,True,traceroute,6,864,88,0.907563025210084
207574913,0,True,traceroute,6,3,949,0.0031512605042016808
209654508,0,True,traceroute,6,854,97,0.8980021030494216
209696753,0,True,traceroute,6,863,88,0.907465825446898
210271737,0,True,traceroute,6,861,89,0.9063157894736842
